,category,accession,file_index
12861,plant,NW_009352577.1,1
12862,plant,NW_009352579.1,1
12863,plant,NW_009352580.1,1
12864,plant,NW_009352581.1,1
12865,plant,NW_009352582.1,1
12866,plant,NW_009352583.1,1
12867,plant,NW_009352584.1,1
12868,plant,NW_009352585.1,1
12869,plant,NW_009352586.1,1
12870,plant,NW_009352587.1,1
12871,plant,NW_009352588.1,1
12872,plant,NW_009352589.1,1
12873,plant,NW_009352590.1,1
12874,plant,NW_009352591.1,1
12875,plant,NW_009352592.1,1
12876,plant,NW_009352593.1,1
12877,plant,NW_009352594.1,1
12878,plant,NW_009352595.1,1
12879,plant,NW_009352596.1,1
12880,plant,NW_009352597.1,1
12881,plant,NW_009352598.1,1
12882,plant,NW_009352599.1,1
12883,plant,NW_009352600.1,1
12884,plant,NW_009352601.1,1
12885,plant,NW_009352602.1,1
12886,plant,NW_009352603.1,1
12887,plant,NW_009352605.1,1
12888,plant,NW_009352606.1,1
12889,plant,NW_009352607.1,1
12890,plant,NW_009352608.1,1
12891,plant,NW_009352609.1,1
12892,plant,NW_009352610.1,1
12893,plant,NW_009352611.1,1
12894,plant,NW_009352612.1,1
12895,plant,NW_009352613.1,1
12896,plant,NW_009352614.1,1
12897,plant,NW_009352615.1,1
12898,plant,NW_009352616.1,1
12899,plant,NW_009352617.1,1
12900,plant,NW_009352618.1,1
12901,plant,NW_009352619.1,1
12902,plant,NW_009352621.1,1
12903,plant,NW_009352622.1,1
12904,plant,NW_009352623.1,1
12905,plant,NW_009352624.1,1
12906,plant,NW_009352625.1,1
12907,plant,NW_009352627.1,1
12908,plant,NW_009352628.1,1
12909,plant,NW_009352629.1,1
12910,plant,NW_009352630.1,1
12911,plant,NW_009352631.1,1
12912,plant,NW_009352632.1,1
12913,plant,NW_009352633.1,1
12914,plant,NW_009352634.1,1
12915,plant,NW_009352636.1,1
12916,plant,NW_009352638.1,1
12917,plant,NW_009352639.1,1
12918,plant,NW_009352640.1,1
12919,plant,NW_009352641.1,1
12920,plant,NW_009352642.1,1
12921,plant,NW_009352643.1,1
12922,plant,NW_009352644.1,1
12923,plant,NW_009352645.1,1
12924,plant,NW_009352646.1,1
12925,plant,NW_009352647.1,1
12926,plant,NW_009352649.1,1
12927,plant,NW_009352650.1,1
12928,plant,NW_009352651.1,1
12929,plant,NW_009352652.1,1
12930,plant,NW_009352653.1,1
12931,plant,NW_009352654.1,1
12932,plant,NW_009352655.1,1
12933,plant,NW_009352656.1,1
12934,plant,NW_009352657.1,1
12935,plant,NW_009352658.1,1
12936,plant,NW_009352659.1,1
12937,plant,NW_009352660.1,1
12938,plant,NW_009352661.1,1
12939,plant,NW_009352662.1,1
12940,plant,NW_009352663.1,1
12941,plant,NW_009352664.1,1
12942,plant,NW_009352665.1,1
12943,plant,NW_009352666.1,1
12944,plant,NW_009352667.1,1
12945,plant,NW_009352668.1,1
12946,plant,NW_009352669.1,1
12947,plant,NW_009352670.1,1
12948,plant,NW_009352671.1,1
12949,plant,NW_009352672.1,1
12950,plant,NW_009352673.1,1
12951,plant,NW_009352674.1,1
12952,plant,NW_009352675.1,1
12953,plant,NW_009352676.1,1
12954,plant,NW_009352677.1,1
12955,plant,NW_009352678.1,1
12956,plant,NW_009352679.1,1
12957,plant,NW_009352680.1,1
12958,plant,NW_009352682.1,1
12959,plant,NW_009352683.1,1
12960,plant,NW_009352684.1,1
12961,plant,NW_009352685.1,1
12962,plant,NW_009352686.1,1
12963,plant,NW_009352687.1,1
12964,plant,NW_009352688.1,1
12965,plant,NW_009352689.1,1
12966,plant,NW_009352690.1,1
12967,plant,NW_009352691.1,1
12968,plant,NW_009352693.1,1
12969,plant,NW_009352694.1,1
12970,plant,NW_009352695.1,1
12971,plant,NW_009352696.1,1
12972,plant,NW_009352697.1,1
12973,plant,NW_009352698.1,1
12974,plant,NW_009352699.1,1
12975,plant,NW_009352700.1,1
12976,plant,NW_009352701.1,1
12977,plant,NW_009352702.1,1
12978,plant,NW_009352703.1,1
12979,plant,NW_009352704.1,1
12980,plant,NW_009352705.1,1
12981,plant,NW_009352706.1,1
12982,plant,NW_009352707.1,1
12983,plant,NW_009352709.1,1
12984,plant,NW_009352710.1,1
12985,plant,NW_009352711.1,1
12986,plant,NW_009352712.1,1
12987,plant,NW_009352713.1,1
12988,plant,NW_009352716.1,1
12989,plant,NW_009352717.1,1
12990,plant,NW_009352718.1,1
12991,plant,NW_009352719.1,1
12992,plant,NW_009352720.1,1
12993,plant,NW_009352721.1,1
12994,plant,NW_009352722.1,1
12995,plant,NW_009352723.1,1
12996,plant,NW_009352724.1,1
12997,plant,NW_009352725.1,1
12998,plant,NW_009352727.1,1
12999,plant,NW_009352728.1,1
13000,plant,NW_009352729.1,1
13001,plant,NW_009352730.1,1
13002,plant,NW_009352731.1,1
13003,plant,NW_009352732.1,1
13004,plant,NW_009352733.1,1
13005,plant,NW_009352734.1,1
13006,plant,NW_009352735.1,1
13007,plant,NW_009352736.1,1
13008,plant,NW_009352738.1,1
13009,plant,NW_009352739.1,1
13010,plant,NW_009352740.1,1
13011,plant,NW_009352741.1,1
13012,plant,NW_009352742.1,1
13013,plant,NW_009352743.1,1
13014,plant,NW_009352744.1,1
13015,plant,NW_009352745.1,1
13016,plant,NW_009352746.1,1
13017,plant,NW_009352747.1,1
13018,plant,NW_009352748.1,1
13019,plant,NW_009352749.1,1
13020,plant,NW_009352750.1,1
13021,plant,NW_009352751.1,1
13022,plant,NW_009352752.1,1
13023,plant,NW_009352753.1,1
13024,plant,NW_009352754.1,1
13025,plant,NW_009352755.1,1
13026,plant,NW_009352756.1,1
13027,plant,NW_009352757.1,1
13028,plant,NW_009352758.1,1
13029,plant,NW_009352759.1,1
13030,plant,NW_009352760.1,1
13031,plant,NW_009352761.1,1
13032,plant,NW_009352762.1,1
13033,plant,NW_009352763.1,1
13034,plant,NW_009352764.1,1
13035,plant,NW_009352765.1,1
13036,plant,NW_009352766.1,1
13037,plant,NW_009352767.1,1
13038,plant,NW_009352768.1,1
13039,plant,NW_009352769.1,1
13040,plant,NW_009352771.1,1
13041,plant,NW_009352772.1,1
13042,plant,NW_009352773.1,1
13043,plant,NW_009352774.1,1
13044,plant,NW_009352775.1,1
13045,plant,NW_009352776.1,1
13046,plant,NW_009352777.1,1
13047,plant,NW_009352778.1,1
13048,plant,NW_009352779.1,1
13049,plant,NW_009352780.1,1
13050,plant,NW_009352782.1,1
13051,plant,NW_009352783.1,1
13052,plant,NW_009352784.1,1
13053,plant,NW_009352785.1,1
13054,plant,NW_009352786.1,1
13055,plant,NW_009352787.1,1
13056,plant,NW_009352788.1,1
13057,plant,NW_009352789.1,1
13058,plant,NW_009352790.1,1
13059,plant,NW_009352791.1,1
13060,plant,NW_009352793.1,1
13061,plant,NW_009352794.1,1
13062,plant,NW_009352796.1,1
13063,plant,NW_009352797.1,1
13064,plant,NW_009352798.1,1
13065,plant,NW_009352799.1,1
13066,plant,NW_009352800.1,1
13067,plant,NW_009352801.1,1
13068,plant,NW_009352802.1,1
13069,plant,NW_009352803.1,1
13070,plant,NW_009352805.1,1
13071,plant,NW_009352806.1,1
13072,plant,NW_009352807.1,1
13073,plant,NW_009352808.1,1
13074,plant,NW_009352809.1,1
13075,plant,NW_009352810.1,1
13076,plant,NW_009352811.1,1
13077,plant,NW_009352812.1,1
13078,plant,NW_009352813.1,1
13079,plant,NW_009352814.1,1
13080,plant,NW_009352815.1,1
13081,plant,NW_009352816.1,1
13082,plant,NW_009352817.1,1
13083,plant,NW_009352818.1,1
13084,plant,NW_009352820.1,1
13085,plant,NW_009352821.1,1
13086,plant,NW_009352822.1,1
13087,plant,NW_009352823.1,1
13088,plant,NW_009352824.1,1
13089,plant,NW_009352825.1,1
13090,plant,NW_009352826.1,1
13091,plant,NW_009352827.1,1
13092,plant,NW_009352828.1,1
13093,plant,NW_009352829.1,1
13094,plant,NW_009352830.1,1
13095,plant,NW_009352831.1,1
13096,plant,NW_009352832.1,1
13097,plant,NW_009352833.1,1
13098,plant,NW_009352834.1,1
13099,plant,NW_009352835.1,1
13100,plant,NW_009352836.1,1
13101,plant,NW_009352838.1,1
13102,plant,NW_009352839.1,1
13103,plant,NW_009352840.1,1
13104,plant,NW_009352841.1,1
13105,plant,NW_009352842.1,1
13106,plant,NW_009352843.1,1
13107,plant,NW_009352844.1,1
13108,plant,NW_009352845.1,1
13109,plant,NW_009352846.1,1
13110,plant,NW_009352847.1,1
13111,plant,NW_009352849.1,1
13112,plant,NW_009352850.1,1
13113,plant,NW_009352851.1,1
13114,plant,NW_009352852.1,1
13115,plant,NW_009352853.1,1
13116,plant,NW_009352854.1,1
13117,plant,NW_009352855.1,1
13118,plant,NW_009352856.1,1
13119,plant,NW_009352857.1,1
13120,plant,NW_009352858.1,1
13121,plant,NW_009352860.1,1
13122,plant,NW_009352861.1,1
13123,plant,NW_009352863.1,1
13124,plant,NW_009352864.1,1
13125,plant,NW_009352865.1,1
13126,plant,NW_009352866.1,1
13127,plant,NW_009352867.1,1
13128,plant,NW_009352868.1,1
13129,plant,NW_009352869.1,1
13130,plant,NW_009352870.1,1
13131,plant,NW_009352871.1,1
13132,plant,NW_009352872.1,1
13133,plant,NW_009352873.1,1
13134,plant,NW_009352874.1,1
13135,plant,NW_009352875.1,1
13136,plant,NW_009352876.1,1
13137,plant,NW_009352877.1,1
13138,plant,NW_009352878.1,1
13139,plant,NW_009352879.1,1
13140,plant,NW_009352880.1,1
13141,plant,NW_009352882.1,1
13142,plant,NW_009352883.1,1
13143,plant,NW_009352884.1,1
13144,plant,NW_009352885.1,1
13145,plant,NW_009352886.1,1
13146,plant,NW_009352887.1,1
13147,plant,NW_009352888.1,1
13148,plant,NW_009352889.1,1
13149,plant,NW_009352890.1,1
13150,plant,NW_009352891.1,1
13151,plant,NW_009352893.1,1
13152,plant,NW_009352894.1,1
13153,plant,NW_009352895.1,1
13154,plant,NW_009352896.1,1
13155,plant,NW_009352897.1,1
13156,plant,NW_009352899.1,1
13157,plant,NW_009352900.1,1
13158,plant,NW_009352901.1,1
13159,plant,NW_009352902.1,1
13160,plant,NW_009352904.1,1
13161,plant,NW_009352905.1,1
13162,plant,NW_009352906.1,1
13163,plant,NW_009352907.1,1
13164,plant,NW_009352908.1,1
13165,plant,NW_009352909.1,1
13166,plant,NW_009352910.1,1
13167,plant,NW_009352911.1,1
13168,plant,NW_009352912.1,1
13169,plant,NW_009352913.1,1
13170,plant,NW_009352914.1,1
13171,plant,NW_009352915.1,1
13172,plant,NW_009352916.1,1
13173,plant,NW_009352917.1,1
13174,plant,NW_009352918.1,1
13175,plant,NW_009352919.1,1
13176,plant,NW_009352920.1,1
13177,plant,NW_009352921.1,1
13178,plant,NW_009352922.1,1
13179,plant,NW_009352923.1,1
13180,plant,NW_009352924.1,1
13181,plant,NW_009352925.1,1
13182,plant,NW_009352927.1,1
13183,plant,NW_009352928.1,1
13184,plant,NW_009352929.1,1
13185,plant,NW_009352930.1,1
13186,plant,NW_009352931.1,1
13187,plant,NW_009352932.1,1
13188,plant,NW_009352933.1,1
13189,plant,NW_009352934.1,1
13190,plant,NW_009352935.1,1
13191,plant,NW_009352936.1,1
13192,plant,NW_009352938.1,1
13193,plant,NW_009352939.1,1
13194,plant,NW_009352940.1,1
13195,plant,NW_009352941.1,1
13196,plant,NW_009352942.1,1
13197,plant,NW_009352943.1,1
13198,plant,NW_009352944.1,1
13199,plant,NW_009352945.1,1
13200,plant,NW_009352946.1,1
13201,plant,NW_009352947.1,1
13202,plant,NW_009352949.1,1
13203,plant,NW_009352950.1,1
13204,plant,NW_009352951.1,1
13205,plant,NW_009352952.1,1
13206,plant,NW_009352953.1,1
13207,plant,NW_009352954.1,1
13208,plant,NW_009352955.1,1
13209,plant,NW_009352956.1,1
13210,plant,NW_009352957.1,1
13211,plant,NW_009352958.1,1
13212,plant,NW_009352959.1,1
13213,plant,NW_009352960.1,1
13214,plant,NW_009352961.1,1
13215,plant,NW_009352962.1,1
13216,plant,NW_009352963.1,1
13217,plant,NW_009352964.1,1
13218,plant,NW_009352965.1,1
13219,plant,NW_009352966.1,1
13220,plant,NW_009352967.1,1
13221,plant,NW_009352968.1,1
13222,plant,NW_009352969.1,1
13223,plant,NW_009352971.1,1
13224,plant,NW_009352972.1,1
13225,plant,NW_009352973.1,1
13226,plant,NW_009352974.1,1
13227,plant,NW_009352975.1,1
13228,plant,NW_009352976.1,1
13229,plant,NW_009352977.1,1
13230,plant,NW_009352978.1,1
13231,plant,NW_009352979.1,1
13232,plant,NW_009352980.1,1
13233,plant,NW_009352982.1,1
13234,plant,NW_009352983.1,1
13235,plant,NW_009352984.1,1
13236,plant,NW_009352985.1,1
13237,plant,NW_009352987.1,1
13238,plant,NW_009352988.1,1
13239,plant,NW_009352989.1,1
13240,plant,NW_009352990.1,1
13241,plant,NW_009352991.1,1
13242,plant,NW_009352992.1,1
13243,plant,NW_009352993.1,1
13244,plant,NW_009352994.1,1
13245,plant,NW_009352995.1,1
13246,plant,NW_009352996.1,1
13247,plant,NW_009352997.1,1
13248,plant,NW_009352998.1,1
13249,plant,NW_009352999.1,1
13250,plant,NW_009353000.1,1
13251,plant,NW_009353001.1,1
13252,plant,NW_009353002.1,1
13253,plant,NW_009353003.1,1
13254,plant,NW_009353004.1,1
13255,plant,NW_009353005.1,1
13256,plant,NW_009353006.1,1
13257,plant,NW_009353007.1,1
13258,plant,NW_009353008.1,1
13259,plant,NW_009353009.1,1
13260,plant,NW_009353010.1,1
13261,plant,NW_009353011.1,1
13262,plant,NW_009353012.1,1
13263,plant,NW_009353013.1,1
13264,plant,NW_009353015.1,1
13265,plant,NW_009353016.1,1
13266,plant,NW_009353017.1,1
13267,plant,NW_009353018.1,1
13268,plant,NW_009353019.1,1
13269,plant,NW_009353020.1,1
13270,plant,NW_009353021.1,1
13271,plant,NW_009353022.1,1
13272,plant,NW_009353023.1,1
13273,plant,NW_009353024.1,1
13274,plant,NW_009353025.1,1
13275,plant,NW_009353027.1,1
13276,plant,NW_009353028.1,1
13277,plant,NW_009353029.1,1
13278,plant,NW_009353030.1,1
13279,plant,NW_009353031.1,1
13280,plant,NW_009353032.1,1
13281,plant,NW_009353034.1,1
13282,plant,NW_009353035.1,1
13283,plant,NW_009353036.1,1
13284,plant,NW_009353037.1,1
13285,plant,NW_009353038.1,1
13286,plant,NW_009353039.1,1
13287,plant,NW_009353040.1,1
13288,plant,NW_009353041.1,1
13289,plant,NW_009353042.1,1
13290,plant,NW_009353043.1,1
13291,plant,NW_009353044.1,1
13292,plant,NW_009353045.1,1
13293,plant,NW_009353046.1,1
13294,plant,NW_009353047.1,1
13295,plant,NW_009353048.1,1
13296,plant,NW_009353049.1,1
13297,plant,NW_009353050.1,1
13298,plant,NW_009353051.1,1
13299,plant,NW_009353052.1,1
13300,plant,NW_009353053.1,1
13301,plant,NW_009353054.1,1
13302,plant,NW_009353055.1,1
13303,plant,NW_009353056.1,1
13304,plant,NW_009353057.1,1
13305,plant,NW_009353058.1,1
13306,plant,NW_009353060.1,1
13307,plant,NW_009353061.1,1
13308,plant,NW_009353062.1,1
13309,plant,NW_009353063.1,1
13310,plant,NW_009353064.1,1
13311,plant,NW_009353065.1,1
13312,plant,NW_009353066.1,1
13313,plant,NW_009353067.1,1
13314,plant,NW_009353068.1,1
13315,plant,NW_009353069.1,1
13316,plant,NW_009353070.1,1
13317,plant,NW_009353071.1,1
13318,plant,NW_009353072.1,1
13319,plant,NW_009353073.1,1
13320,plant,NW_009353074.1,1
13321,plant,NW_009353075.1,1
13322,plant,NW_009353076.1,1
13323,plant,NW_009353077.1,1
13324,plant,NW_009353078.1,1
13325,plant,NW_009353079.1,1
13326,plant,NW_009353080.1,1
13327,plant,NW_009353081.1,1
13328,plant,NW_009353082.1,1
13329,plant,NW_009353084.1,1
13330,plant,NW_009353085.1,1
13331,plant,NW_009353086.1,1
13332,plant,NW_009353087.1,1
13333,plant,NW_009353088.1,1
13334,plant,NW_009353089.1,1
13335,plant,NW_009353090.1,1
13336,plant,NW_009353091.1,1
13337,plant,NW_009353093.1,1
13338,plant,NW_009353094.1,1
13339,plant,NW_009353095.1,1
13340,plant,NW_009353096.1,1
13341,plant,NW_009353097.1,1
13342,plant,NW_009353098.1,1
13343,plant,NW_009353099.1,1
13344,plant,NW_009353100.1,1
13345,plant,NW_009353101.1,1
13346,plant,NW_009353102.1,1
13347,plant,NW_009353104.1,1
13348,plant,NW_009353105.1,1
13349,plant,NW_009353106.1,1
13350,plant,NW_009353107.1,1
13351,plant,NW_009353108.1,1
13352,plant,NW_009353109.1,1
13353,plant,NW_009353110.1,1
13354,plant,NW_009353111.1,1
13355,plant,NW_009353112.1,1
13356,plant,NW_009353113.1,1
13357,plant,NW_009353114.1,1
13358,plant,NW_009353115.1,1
13359,plant,NW_009353116.1,1
13360,plant,NW_009353117.1,1
13361,plant,NW_009353118.1,1
13362,plant,NW_009353119.1,1
13363,plant,NW_009353121.1,1
13364,plant,NW_009353122.1,1
13365,plant,NW_009353123.1,1
13366,plant,NW_009353124.1,1
13367,plant,NW_009353125.1,1
13368,plant,NW_009353126.1,1
13369,plant,NW_009353127.1,1
13370,plant,NW_009353128.1,1
13371,plant,NW_009353129.1,1
13372,plant,NW_009353130.1,1
13373,plant,NW_009353131.1,1
13374,plant,NW_009353132.1,1
13375,plant,NW_009353133.1,1
13376,plant,NW_009353134.1,1
13377,plant,NW_009353135.1,1
13378,plant,NW_009353137.1,1
13379,plant,NW_009353138.1,1
13380,plant,NW_009353139.1,1
13381,plant,NW_009353140.1,1
13382,plant,NW_009353141.1,1
13383,plant,NW_009353142.1,1
13384,plant,NW_009353143.1,1
13385,plant,NW_009353144.1,1
13386,plant,NW_009353145.1,1
13387,plant,NW_009353146.1,1
13388,plant,NW_009353147.1,1
13389,plant,NW_009353148.1,1
13390,plant,NW_009353149.1,1
13391,plant,NW_009353150.1,1
13392,plant,NW_009353151.1,1
13393,plant,NW_009353152.1,1
13394,plant,NW_009353153.1,1
13395,plant,NW_009353154.1,1
13396,plant,NW_009353155.1,1
13397,plant,NW_009353156.1,1
13398,plant,NW_009353157.1,1
13399,plant,NW_009353158.1,1
13400,plant,NW_009353159.1,1
13401,plant,NW_009353160.1,1
13402,plant,NW_009353161.1,1
13403,plant,NW_009353162.1,1
13404,plant,NW_009353163.1,1
13405,plant,NW_009353164.1,1
13406,plant,NW_009353165.1,1
13407,plant,NW_009353166.1,1
13408,plant,NW_009353167.1,1
13409,plant,NW_009353168.1,1
13410,plant,NW_009353169.1,1
13411,plant,NW_009353171.1,1
13412,plant,NW_009353172.1,1
13413,plant,NW_009353173.1,1
13414,plant,NW_009353174.1,1
13415,plant,NW_009353175.1,1
13416,plant,NW_009353176.1,1
13417,plant,NW_009353177.1,1
13418,plant,NW_009353178.1,1
13419,plant,NW_009353179.1,1
13420,plant,NW_009353180.1,1
13421,plant,NW_009353181.1,1
13422,plant,NW_009353182.1,1
13423,plant,NW_009353183.1,1
13424,plant,NW_009353184.1,1
13425,plant,NW_009353185.1,1
13426,plant,NW_009353186.1,1
13427,plant,NW_009353187.1,1
13428,plant,NW_009353188.1,1
13429,plant,NW_009353189.1,1
13430,plant,NW_009353190.1,1
13431,plant,NW_009353191.1,1
13432,plant,NW_009353192.1,1
13433,plant,NW_009353193.1,1
13434,plant,NW_009353194.1,1
13435,plant,NW_009353195.1,1
13436,plant,NW_009353196.1,1
13437,plant,NW_009353197.1,1
13438,plant,NW_009353198.1,1
13439,plant,NW_009353199.1,1
13440,plant,NW_009353200.1,1
13441,plant,NW_009353201.1,1
13442,plant,NW_009353202.1,1
13443,plant,NW_009353203.1,1
13444,plant,NW_009353204.1,1
13445,plant,NW_009353205.1,1
13446,plant,NW_009353206.1,1
13447,plant,NW_009353207.1,1
13448,plant,NW_009353208.1,1
13449,plant,NW_009353209.1,1
13450,plant,NW_009353210.1,1
13451,plant,NW_009353211.1,1
13452,plant,NW_009353212.1,1
13453,plant,NW_009353213.1,1
13454,plant,NW_009353214.1,1
13455,plant,NW_009353215.1,1
13456,plant,NW_009353216.1,1
13457,plant,NW_009353217.1,1
13458,plant,NW_009353218.1,1
13459,plant,NW_009353219.1,1
13460,plant,NW_009353220.1,1
13461,plant,NW_009353221.1,1
13462,plant,NW_009353222.1,1
13463,plant,NW_009353223.1,1
13464,plant,NW_009353224.1,1
13465,plant,NW_009353226.1,1
13466,plant,NW_009353229.1,1
13467,plant,NW_009353230.1,1
13468,plant,NW_009353231.1,1
13469,plant,NW_009353232.1,1
13470,plant,NW_009353233.1,1
13471,plant,NW_009353234.1,1
13472,plant,NW_009353235.1,1
13473,plant,NW_009353237.1,1
13474,plant,NW_009353238.1,1
13475,plant,NW_009353239.1,1
13476,plant,NW_009353240.1,1
13477,plant,NW_009353241.1,1
13478,plant,NW_009353242.1,1
13479,plant,NW_009353243.1,1
13480,plant,NW_009353244.1,1
13481,plant,NW_009353245.1,1
13482,plant,NW_009353246.1,1
13483,plant,NW_009353250.1,1
13484,plant,NW_009353251.1,1
13485,plant,NW_009353252.1,1
13486,plant,NW_009353253.1,1
13487,plant,NW_009353254.1,1
13488,plant,NW_009353255.1,1
13489,plant,NW_009353256.1,1
13490,plant,NW_009353257.1,1
13491,plant,NW_009353258.1,1
13492,plant,NW_009353259.1,1
13493,plant,NW_009353261.1,1
13494,plant,NW_009353262.1,1
13495,plant,NW_009353263.1,1
13496,plant,NW_009353264.1,1
13497,plant,NW_009353265.1,1
13498,plant,NW_009353266.1,1
13499,plant,NW_009353267.1,1
13500,plant,NW_009353268.1,1
13501,plant,NW_009353269.1,1
13502,plant,NW_009353270.1,1
13503,plant,NW_009353271.1,1
13504,plant,NW_009353272.1,1
13505,plant,NW_009353273.1,1
13506,plant,NW_009353274.1,1
13507,plant,NW_009353275.1,1
13508,plant,NW_009353276.1,1
13509,plant,NW_009353277.1,1
13510,plant,NW_009353278.1,1
13511,plant,NW_009353279.1,1
13512,plant,NW_009353280.1,1
13513,plant,NW_009353281.1,1
13514,plant,NW_009353283.1,1
13515,plant,NW_009353284.1,1
13516,plant,NW_009353285.1,1
13517,plant,NW_009353286.1,1
13518,plant,NW_009353287.1,1
13519,plant,NW_009353288.1,1
13520,plant,NW_009353289.1,1
13521,plant,NW_009353290.1,1
13522,plant,NW_009353291.1,1
13523,plant,NW_009353292.1,1
13524,plant,NW_009353293.1,1
13525,plant,NW_009353294.1,1
13526,plant,NW_009353295.1,1
13527,plant,NW_009353296.1,1
13528,plant,NW_009353297.1,1
13529,plant,NW_009353298.1,1
13530,plant,NW_009353299.1,1
13531,plant,NW_009353300.1,1
13532,plant,NW_009353301.1,1
13533,plant,NW_009353302.1,1
13534,plant,NW_009353303.1,1
13535,plant,NW_009353305.1,1
13536,plant,NW_009353307.1,1
13537,plant,NW_009353308.1,1
13538,plant,NW_009353309.1,1
13539,plant,NW_009353310.1,1
13540,plant,NW_009353311.1,1
13541,plant,NW_009353312.1,1
13542,plant,NW_009353313.1,1
13543,plant,NW_009353314.1,1
13544,plant,NW_009353315.1,1
13545,plant,NW_009353317.1,1
13546,plant,NW_009353318.1,1
13547,plant,NW_009353319.1,1
13548,plant,NW_009353320.1,1
13549,plant,NW_009353321.1,1
13550,plant,NW_009353322.1,1
13551,plant,NW_009353323.1,1
13552,plant,NW_009353324.1,1
13553,plant,NW_009353325.1,1
13554,plant,NW_009353328.1,1
13555,plant,NW_009353329.1,1
13556,plant,NW_009353330.1,1
13557,plant,NW_009353331.1,1
13558,plant,NW_009353332.1,1
13559,plant,NW_009353333.1,1
13560,plant,NW_009353334.1,1
13561,plant,NW_009353335.1,1
13562,plant,NW_009353336.1,1
13563,plant,NW_009353338.1,1
13564,plant,NW_009353339.1,1
13565,plant,NW_009353340.1,1
13566,plant,NW_009353341.1,1
13567,plant,NW_009353342.1,1
13568,plant,NW_009353343.1,1
13569,plant,NW_009353344.1,1
13570,plant,NW_009353345.1,1
13571,plant,NW_009353346.1,1
13572,plant,NW_009353347.1,1
13573,plant,NW_009353348.1,1
13574,plant,NW_009353349.1,1
13575,plant,NW_009353350.1,1
13576,plant,NW_009353351.1,1
13577,plant,NW_009353352.1,1
13578,plant,NW_009353353.1,1
13579,plant,NW_009353354.1,1
13580,plant,NW_009353355.1,1
13581,plant,NW_009353356.1,1
13582,plant,NW_009353357.1,1
13583,plant,NW_009353358.1,1
13584,plant,NW_009353359.1,1
13585,plant,NW_009353360.1,1
13586,plant,NW_009353361.1,1
13587,plant,NW_009353362.1,1
13588,plant,NW_009353363.1,1
13589,plant,NW_009353364.1,1
13590,plant,NW_009353365.1,1
13591,plant,NW_009353366.1,1
13592,plant,NW_009353367.1,1
13593,plant,NW_009353368.1,1
13594,plant,NW_009353369.1,1
13595,plant,NW_009353370.1,1
13596,plant,NW_009353371.1,1
13597,plant,NW_009353372.1,1
13598,plant,NW_009353373.1,1
13599,plant,NW_009353374.1,1
13600,plant,NW_009353375.1,1
13601,plant,NW_009353376.1,1
13602,plant,NW_009353377.1,1
13603,plant,NW_009353378.1,1
13604,plant,NW_009353379.1,1
13605,plant,NW_009353381.1,1
13606,plant,NW_009353383.1,1
13607,plant,NW_009353384.1,1
13608,plant,NW_009353385.1,1
13609,plant,NW_009353386.1,1
13610,plant,NW_009353387.1,1
13611,plant,NW_009353388.1,1
13612,plant,NW_009353389.1,1
13613,plant,NW_009353390.1,1
13614,plant,NW_009353391.1,1
13615,plant,NW_009353392.1,1
13616,plant,NW_009353393.1,1
13617,plant,NW_009353394.1,1
13618,plant,NW_009353395.1,1
13619,plant,NW_009353396.1,1
13620,plant,NW_009353397.1,1
13621,plant,NW_009353398.1,1
13622,plant,NW_009353399.1,1
13623,plant,NW_009353400.1,1
13624,plant,NW_009353402.1,1
13625,plant,NW_009353403.1,1
13626,plant,NW_009353404.1,1
13627,plant,NW_009353405.1,1
13628,plant,NW_009353406.1,1
13629,plant,NW_009353407.1,1
13630,plant,NW_009353408.1,1
13631,plant,NW_009353410.1,1
13632,plant,NW_009353411.1,1
13633,plant,NW_009353412.1,1
13634,plant,NW_009353413.1,1
13635,plant,NW_009353414.1,1
13636,plant,NW_009353415.1,1
13637,plant,NW_009353416.1,1
13638,plant,NW_009353417.1,1
13639,plant,NW_009353418.1,1
13640,plant,NW_009353420.1,1
13641,plant,NW_009353421.1,1
13642,plant,NW_009353422.1,1
13643,plant,NW_009353423.1,1
13644,plant,NW_009353424.1,1
13645,plant,NW_009353425.1,1
13646,plant,NW_009353426.1,1
13647,plant,NW_009353428.1,1
13648,plant,NW_009353429.1,1
13649,plant,NW_009353430.1,1
13650,plant,NW_009353431.1,1
13651,plant,NW_009353432.1,1
13652,plant,NW_009353433.1,1
13653,plant,NW_009353434.1,1
13654,plant,NW_009353435.1,1
13655,plant,NW_009353436.1,1
13656,plant,NW_009353437.1,1
13657,plant,NW_009353439.1,1
13658,plant,NW_009353440.1,1
13659,plant,NW_009353441.1,1
13660,plant,NW_009353442.1,1
13661,plant,NW_009353443.1,1
13662,plant,NW_009353444.1,1
13663,plant,NW_009353445.1,1
13664,plant,NW_009353446.1,1
13665,plant,NW_009353447.1,1
13666,plant,NW_009353448.1,1
13667,plant,NW_009353449.1,1
13668,plant,NW_009353450.1,1
13669,plant,NW_009353451.1,1
13670,plant,NW_009353452.1,1
13671,plant,NW_009353453.1,1
13672,plant,NW_009353454.1,1
13673,plant,NW_009353455.1,1
13674,plant,NW_009353456.1,1
13675,plant,NW_009353457.1,1
13676,plant,NW_009353458.1,1
13677,plant,NW_009353460.1,1
13678,plant,NW_009353461.1,1
13679,plant,NW_009353462.1,1
13680,plant,NW_009353463.1,1
13681,plant,NW_009353464.1,1
13682,plant,NW_009353465.1,1
